uid,iid,val,tag
5068,1449,5,962574155
5068,1450,5,962574155
5068,1456,5,962574155
5068,1581,4,962751144
5068,1893,5,962573980
5068,1997,5,962573913
5068,2294,4,962574104
5072,0,5,962434621
5072,27,3,962434747
5072,44,5,962435013
5072,132,4,962434702
5072,211,5,962435124
5072,246,5,962435325
5072,424,5,962435069
5072,559,5,962435235
5072,591,5,962435069
5072,629,5,962435235
5072,642,4,962435013
5072,662,5,962435235
5072,720,4,962435069
5072,743,5,962435325
5072,758,5,962435013
5072,945,3,962435349
5072,951,5,962435124
5072,958,5,962435013
5072,1014,3,962434621
5072,1185,4,962434660
5072,1253,4,962435235
5072,1283,5,962435235
5072,1453,5,962435235
5072,2232,4,962435453
5072,2509,5,962434923
5087,22,4,962391365
5087,26,4,962391448
5087,44,5,962391335
5087,62,4,962391472
5087,96,4,962391335
5087,97,4,962391335
5087,113,4,962391448
5087,124,5,962391335
5087,132,4,962391394
5087,209,5,962391365
5087,217,4,962391421
5087,294,5,962391421
5087,376,4,962391394
5087,420,5,962391239
5087,515,5,962391239
5087,611,5,962391335
5087,662,5,962391365
5087,664,5,962391394
5087,702,4,962391239
5087,714,5,962391394
5087,740,4,962391448
5087,748,4,962391448
5087,758,4,962391472
5087,792,4,962391239
5087,980,3,962391421
5087,990,4,962391394
5087,994,5,962391365
5087,1005,3,962391472
5087,1008,3,962391472
5087,1014,4,962391421
5087,1813,2,962391239
5109,0,5,962332206
5109,23,5,962332570
5109,44,5,962332512
5109,64,5,962332329
5109,71,4,962332962
5109,85,5,962332963
5109,124,5,962332631
5109,127,5,962332570
5109,128,4,962332570
5109,134,4,962332851
5109,135,3,962332206
5109,171,4,962332206
5109,434,4,962332570
5109,505,4,962332570
5109,592,2,962332206
5109,610,4,962332632
5109,743,5,962332851
5109,829,4,962332851
5109,839,4,962332631
5109,1092,5,962332891
5109,1240,4,962332891
5109,1545,4,962332632
5109,1619,5,962332851
5109,1638,5,962332891
5109,2038,4,962332963
5115,38,4,962304056
5115,41,4,962303872
5115,52,4,962303871
5115,55,5,962304282
5115,104,5,962304007
5115,116,5,962304363
5115,134,5,962304282
5115,136,5,962303871
5115,184,5,962304007
5115,281,5,962304007
5115,305,4,962304056
5115,315,3,962304312
5115,360,3,962304007
5115,372,5,962304135
5115,381,5,962304282
5115,444,5,962303872
5115,505,5,962304363
5115,732,4,962304171
5115,733,4,962304056
5115,1691,2,962304007
5115,2462,4,962303871
5116,26,4,962300985
5116,48,4,962301007
5116,104,4,962468827
5116,134,5,962469002
5116,184,4,962468846
5116,251,2,962300985
5116,273,2,962468925
5116,352,5,962468846
5116,360,3,962468827
5116,454,2,962468912
5116,508,2,962468876
5116,566,1,962300984
5116,790,3,962468863
5116,866,4,962468863
5116,873,4,962468846
5116,880,3,962469002
5116,891,4,962469020
5116,936,2,962468892
5116,937,2,962468956
5116,1415,3,962301007
5116,3046,3,962300984
5118,15,5,964050163
5118,88,5,964050177
5118,104,4,964050074
5118,116,3,964050281
5118,124,1,962293362
5118,134,4,964050206
5118,170,5,964050206
5118,176,5,964050281
5118,184,5,962293395
5118,206,5,964050114
5118,280,3,962293395
5118,285,4,964050281
5118,298,5,964050163
5118,326,2,962293362
5118,426,4,962293362
5118,633,3,964050206
5118,657,3,964050074
5118,745,4,962293379
5118,766,4,964050131
5118,1298,3,964050148
5118,1310,3,964050163
5118,1454,4,964050091
5118,1651,5,964050251
5118,2219,5,964050148
5121,22,3,962213114
5121,38,5,962213207
5121,85,5,962213189
5121,97,3,962213447
5121,104,5,962213316
5121,116,4,962213137
5121,132,5,962213447
5121,133,5,962213528
5121,189,4,962213528
5121,268,4,962213528
5121,305,4,962213207
5121,350,4,962213114
5121,372,5,962213189
5121,376,5,962213447
5121,432,5,962213463
5121,538,5,962213447
5121,548,4,962213074
5121,807,4,962213390
5121,808,4,962213447
5121,1027,5,962213114
5121,1168,5,962213189
5121,1200,5,962213262
5121,1914,5,962213316
5129,0,5,962132147
5129,23,5,962132472
5129,26,5,962132087
5129,42,5,962132087
5129,44,4,962132672
5129,47,5,962132843
5129,48,4,962132031
5129,63,5,962132730
5129,127,3,962132511
5129,143,3,962132087
5129,159,4,962132672
5129,167,4,962132511
5129,259,4,962132472
5129,321,5,962132730
5129,338,5,962132147
5129,420,5,962132672
5129,546,5,962132672
5129,560,5,962132672
5129,610,4,962132893
5129,611,5,962132511
5129,669,5,962132730
5129,718,4,962132511
5129,867,5,962132893
5129,1092,5,962132730
5129,1195,5,962132843
5129,1230,3,962132147
5129,1705,1,962132147
5129,2806,5,962132428
5143,22,4,962034968
5143,39,3,962035014
5143,50,4,962035523
5143,68,5,962035086
5143,127,4,962034923
5143,259,3,962035523
5143,267,5,962035172
5143,280,3,962035571
5143,293,5,962035128
5143,349,5,962035086
5143,387,5,962035172
5143,390,4,962035014
5143,405,4,962035086
5143,419,5,962035715
5143,429,4,962035148
5143,484,3,962035546
5143,519,5,962035086
5143,526,4,962035128
5143,541,5,962035107
5143,544,5,962035172
5143,567,5,962035935
5143,826,4,962034968
5143,899,4,962035188
5143,925,3,962035014
5143,1521,3,962035310
5143,1844,4,962035086
5143,1907,1,962035014
5143,1933,2,962035375
5143,2054,2,962035375
5143,2151,4,962034968
5143,2234,1,962035310
5143,2273,4,962035148
5144,38,5,962028914
5144,85,3,962028914
5144,104,5,962028893
5144,184,5,962028893
5144,263,3,962028970
5144,305,4,962028914
5144,317,5,962028893
5144,327,2,962028995
5144,733,3,962028893
5144,807,1,962028970
5144,901,4,962028934
5144,1145,2,962028970
5144,1168,1,962028970
5144,1200,4,962028893
5144,1243,1,962028834
5144,1711,3,962028834
5144,1823,4,962028814
5144,2022,3,962028947
5144,2044,5,962028814
5144,2404,2,962028834
5145,28,4,962722497
5145,38,3,962023258
5145,249,5,962023158
5145,253,4,962153162
5145,256,4,962023258
5145,372,5,962023284
5145,415,5,962722471
5145,524,1,968031332
5145,799,4,962023158
5145,819,3,962023317
5145,901,3,962023302
5145,979,5,962023258
5145,1444,1,962023158
5145,1453,5,962153111
5145,1490,2,962722578
5145,1568,4,962153184
5145,1579,3,962153137
5145,1652,4,962153092
5145,1914,4,962023284
5145,2054,3,962023358
5145,2306,5,962153092
5145,2315,4,968031121
5145,2470,5,962722420
5145,2523,1,962023183
5145,2758,2,962153184
5145,2893,4,962023183
5145,3246,1,962023338
5145,3327,1,968031188
5148,5,5,961998789
5148,15,5,961998811
5148,27,2,961998584
5148,38,4,961998623
5148,60,3,961998691
5148,105,4,961998759
5148,127,5,961998759
5148,183,5,961998789
5148,184,5,961998640
5148,217,5,961998811
5148,305,4,961998662
5148,349,3,961998939
5148,372,4,961998640
5148,415,5,961998623
5148,434,4,961998555
5148,486,4,961998530
5148,541,4,961998939
5148,664,3,961998811
5148,698,4,961998555
5148,714,5,961998811
5148,732,4,961998691
5148,769,4,961998555
5148,797,5,961998789
5148,1200,4,961998662
5148,1284,4,961998734
5148,1298,3,961998789
5148,1456,5,961998759
5148,1516,3,961998584
5148,2008,3,961998759
5148,2263,3,961998759
5151,15,2,961970786
5151,33,4,961970806
5151,57,5,961970544
5151,64,5,961970544
5151,98,2,961970832
5151,209,5,961970832
5151,502,4,961970744
5151,556,2,961970744
5151,577,2,961970744
5151,657,2,961970719
5151,682,4,961970832
5151,714,3,961970832
5151,716,5,961970603
5151,739,2,961970685
5151,835,5,962834090
5151,895,4,961970786
5151,1046,4,961970603
5151,1086,3,961970806
5151,1372,3,961970766
5151,1376,4,962834153
5151,1631,3,961970544
5151,1829,3,961970719
5151,1954,1,961970543
5151,2132,1,961970685
5151,2484,2,961970543
5151,2717,1,961970544
5151,3145,2,961970806
5154,0,4,961948375
5154,22,3,961948325
5154,48,4,961948696
5154,62,3,961948787
5154,78,3,961948787
5154,83,3,961948848
5154,92,5,961948696
5154,97,3,961948696
5154,113,3,961948753
5154,122,2,961948696
5154,132,2,961948696
5154,145,3,961948873
5154,148,3,961948848
5154,151,3,961948753
5154,160,3,961948900
5154,240,3,961948787
5154,258,2,961948426
5154,432,3,961948900
5154,460,3,961948375
5154,742,3,961948606
5154,891,4,961948787
5154,924,1,961948562
5154,1067,1,961948494
5154,1141,4,961948397
5154,1170,1,961948562
5154,1419,3,961948536
5158,9,5,961935975
5158,44,5,961936106
5158,60,4,961936106
5158,68,3,961936214
5158,94,4,961936134
5158,267,3,961936284
5158,340,3,961936284
5158,387,3,961936317
5158,519,4,961936183
5158,526,2,961936342
5158,697,2,961935999
5158,860,2,961936317
5158,910,2,961935975
5158,1137,1,961935975
5158,1157,2,962073950
5158,1333,3,961935975
5158,1390,2,961935998
5158,1712,4,961936253
5158,1844,3,961936214
5158,2056,2,961936382
5159,9,4,961913493
5159,27,3,961913296
5159,44,4,961913241
5159,51,4,961913403
5159,104,4,961913439
5159,128,4,961913493
5159,167,5,961913403
5159,174,5,961913471
5159,206,5,961913555
5159,244,4,961913403
5159,268,4,961913591
5159,284,3,961913241
5159,316,5,961913628
5159,329,4,961913296
5159,381,3,961913454
5159,542,5,961913533
5159,565,3,961913359
5159,756,5,961913555
5159,827,3,961913788
5159,866,4,961913715
5159,957,4,961913607
5159,1038,5,961913833
5159,1163,3,961913296
5159,1338,5,961913644
5159,1533,2,961913737
5159,1595,5,961913573
5159,1846,5,961913359
5159,2266,5,961913807
5159,2936,3,961913422
5167,0,5,961891658
5167,40,5,961892162
5167,50,4,961892110
5167,113,5,961891682
5167,116,5,961892376
5167,124,4,961891620
5167,164,5,961892142
5167,171,5,961892345
5167,231,4,961891682
5167,290,5,961892225
5167,335,5,961892269
5167,352,3,961892269
5167,381,4,961892142
5167,382,5,961892500
5167,396,4,961892376
5167,704,5,961891682
5167,1194,5,961892422
5167,1256,4,961892376
5167,1348,4,961891658
5167,1440,3,961891658
5170,44,4,961888157
5170,99,4,961889611
5170,124,5,961888331
5170,126,4,961889436
5170,163,4,961889611
5170,199,5,961889563
5170,277,5,961888608
5170,349,5,961888257
5170,558,3,961888191
5170,644,4,961888608
5170,656,3,961889436
5170,711,4,961889563
5170,713,4,961889611
5170,733,5,961888608
5170,857,4,961889436
5170,864,2,961888608
5170,975,3,961888608
5170,988,4,961889308
5170,1068,4,961889564
5170,1071,4,961889611
5170,1154,4,961889563
5170,1285,4,961889564
5170,1298,3,961888331
5170,1477,3,961889564
5170,1698,4,961889563
5170,1701,4,961888257
5170,1988,4,961889611
5170,2428,3,961889689
5173,17,4,961862808
5173,31,4,961863006
5173,113,2,961862808
5173,141,4,961862808
5173,184,5,961862938
5173,281,5,961862938
5173,360,4,961862982
5173,372,4,961862982
5173,806,5,961862938
5173,812,1,961863166
5173,979,5,961862982
5173,1039,4,961862808
5173,1563,4,961862808
5173,2022,3,961862938
5173,2130,5,961862938
5173,2131,4,961863086
5173,2240,4,961863087
5173,2430,4,961863006
5173,2553,5,961862982
5173,3339,4,961862808
5173,3342,4,961863087
5191,4,4,961700607
5191,48,5,961700244
5191,60,3,961700178
5191,112,4,961700265
5191,145,4,961700491
5191,215,3,961700491
5191,287,4,961700779
5191,303,3,961700244
5191,338,5,961700751
5191,425,4,961700779
5191,435,4,961700666
5191,500,4,961700819
5191,515,5,961700633
5191,733,4,961700697
5191,880,3,961700837
5191,891,4,961704446
5191,929,1,961704464
5191,939,5,961700723
5191,1517,5,961700491
5191,1691,2,961704446
5191,1723,1,961700492
5191,1993,4,961700607
5201,5,4,961636014
5201,44,4,961636631
5201,48,4,961636038
5201,64,4,961635969
5201,70,3,961636755
5201,83,3,961636823
5201,136,4,961636599
5201,183,2,999149606
5201,194,5,961636435
5201,196,1,961636810
5201,197,1,961636835
5201,199,5,961636755
5201,206,5,961636471
5201,208,3,961636777
5201,213,2,961636631
5201,215,5,961636501
5201,244,5,961636573
5201,336,5,961636530
5201,394,3,961636756
5201,623,4,961636756
5201,756,5,961636471
5201,916,1,961636777
5201,979,5,961636482
5201,1003,2,961636792
5201,1382,1,961636835
5201,1507,4,961636777
5201,1578,5,961636756
5201,1726,3,961635969
5201,1830,2,961636792
5201,1837,2,961636810
5201,2111,1,961636038
5201,2119,5,961636755
5205,0,5,961629377
5205,10,5,961630133
5205,23,4,961630022
5205,40,4,961629983
5205,44,2,961630928
5205,48,4,961629681
5205,50,4,961629778
5205,68,5,961630940
5205,85,5,961629551
5205,104,4,961629477
5205,132,4,961630079
5205,139,4,961631084
5205,153,4,961629321
5205,156,3,961630022
5205,213,4,961631005
5205,244,3,961629716
5205,280,4,961630079
5205,385,4,961631084
5205,386,4,961629409
5205,392,5,961629305
5205,400,4,961629409
5205,505,5,961629652
5205,510,3,961629749
5205,541,3,961631084
5205,669,4,961630928
5205,1264,4,961629363
5205,1691,4,961629577
5205,2521,4,961630079
5205,2702,4,961630189
5206,5,5,961626135
5206,22,4,961625910
5206,64,2,961626172
5206,207,5,961626172
5206,246,5,961625893
5206,385,4,961626172
5206,409,4,961626173
5206,411,3,961625893
5206,424,4,961626172
5206,428,5,961626135
5206,498,2,961625910
5206,547,4,961626135
5206,720,4,961626173
5206,865,4,961626135
5206,1061,5,961626172
5206,1098,4,961626135
5206,1319,3,961626135
5206,1492,4,961626172
5206,1617,1,961625893
5206,1633,4,961626135
5206,1651,5,961626135
5206,2451,4,961625893
5213,22,2,961556286
5213,42,4,961556548
5213,44,1,961556727
5213,64,1,961556217
5213,67,4,961556727
5213,105,4,961556633
5213,128,5,961556937
5213,134,1,961556831
5213,152,4,961556916
5213,167,5,961556633
5213,174,3,961556772
5213,199,1,961556727
5213,244,4,961556772
5213,420,1,961556454
5213,428,3,961556286
5213,606,1,961556423
5213,629,3,961556669
5213,652,1,961556633
5213,693,2,961556831
5213,755,1,961556217
5213,770,1,961556692
5213,828,5,961556286
5213,1169,2,961556548
5213,1240,1,961556669
5213,1466,3,961556831
5213,1494,1,961556633
5213,1497,1,961556286
5213,1545,4,961556872
5213,1586,4,961556772
5213,2038,1,961556669
5213,2077,1,961556572
5214,9,5,961550978
5214,21,5,961551210
5214,29,5,961551210
5214,44,5,961551241
5214,47,5,961551241
5214,82,5,961550978
5214,106,5,961550978
5214,379,3,961551030
5214,392,5,961551031
5214,434,5,961551210
5214,453,4,961550978
5214,559,4,961551210
5214,582,3,961551112
5214,669,5,961551131
5214,718,5,961551210
5214,766,4,961551148
5214,799,4,961551031
5214,1237,4,961551131
5214,2233,3,961551112
5214,3016,4,961551031
5215,4,5,961550800
5215,27,1,961550437
5215,48,5,961550469
5215,104,5,961550613
5215,128,3,961550490
5215,167,5,961550437
5215,184,4,961550667
5215,277,4,961550613
5215,352,4,961550667
5215,368,2,961550613
5215,381,3,961550490
5215,512,2,961550613
5215,515,5,961551145
5215,697,1,961550667
5215,788,4,961550613
5215,790,3,961550801
5215,866,3,961550800
5215,873,4,961550667
5215,927,1,961550667
5215,1331,2,961550490
5220,26,4,961535470
5220,135,5,961553677
5220,338,5,961556781
5220,409,3,961553638
5220,474,3,961557851
5220,486,5,961535579
5220,559,5,961556563
5220,597,4,961535512
5220,629,5,961557520
5220,662,5,961557520
5220,728,3,961535436
5220,743,5,961556563
5220,968,5,961558120
5220,1067,4,961535579
5220,1237,4,961556563
5220,1240,5,961556781
5220,1253,5,961557520
5220,1260,4,961557598
5220,1306,3,961553614
5220,1368,5,961557740
5220,1449,5,961556563
5220,1582,5,961557562
5220,1628,4,961557563
5220,1662,4,961557916
5220,2112,4,961553515
5220,2113,3,961553677
5220,2718,3,961535512
5220,2758,3,961553677
5220,2921,3,961553515
5220,3019,4,961557651
5227,0,4,961469539
5227,38,4,961637920
5227,47,4,961471861
5227,48,5,961471928
5227,64,4,961471484
5227,85,4,961637932
5227,104,5,961637920
5227,132,4,961471830
5227,147,3,961471812
5227,171,5,961472051
5227,184,5,961637920
5227,206,4,961469539
5227,244,5,961471763
5227,256,4,961637920
5227,259,4,961471740
5227,283,1,961472128
5227,317,4,961637920
5227,387,4,961471614
5227,515,4,961472082
5227,611,4,961471652
5227,686,2,961469539
5227,916,3,961469539
5227,1466,4,961471786
5227,3049,1,961471484
5230,4,4,961459745
5230,23,3,961460715
5230,40,5,961460177
5230,48,5,961460051
5230,50,5,961460177
5230,64,5,961459745
5230,68,5,961459893
5230,124,5,961460715
5230,132,5,961460023
5230,147,4,961460505
5230,172,5,961460560
5230,194,5,961460633
5230,215,4,961460633
5230,217,4,961459791
5230,349,3,961459927
5230,405,3,961459893
5230,434,5,961460309
5230,489,2,961459791
5230,526,2,961459952
5230,541,2,961459893
5230,623,3,961460633
5230,669,5,961460309
5230,689,3,961459791
5230,1063,1,961460089
5230,1228,4,961460490
5230,1608,4,961460633
5230,2424,5,961460071
5230,3387,4,961459893
5237,11,4,961441991
5237,26,5,961441883
5237,91,3,961441883
5237,167,5,961441883
5237,336,1,961441883
5237,471,2,961441883
5237,608,5,961442027
5237,612,4,961441991
5237,627,3,961441883
5237,632,3,961441991
5237,721,5,961442027
5237,726,5,961441991
5237,1272,3,961441883
5237,1460,2,961442027
5237,1531,5,961441991
5237,1575,5,961442027
5237,1623,4,961441991
5237,1689,3,961441883
5237,1761,2,961441991
5237,2518,3,961442027
5237,2605,3,961441991
5237,3269,1,961441883
5242,22,4,961390668
5242,26,1,961390878
5242,40,1,961390737
5242,44,5,961390827
5242,60,5,961391140
5242,64,5,961390695
5242,86,2,961391562
5242,113,2,961390972
5242,127,5,961390583
5242,132,5,961390827
5242,160,4,961391139
5242,189,3,961390878
5242,287,5,961390622
5242,538,3,961390878
5242,558,2,961391397
5242,599,5,961391139
5242,724,4,961390972
5242,733,4,961390899
5242,737,4,961391322
5242,738,4,961391346
5242,775,3,961391397
5242,864,4,961391346
5242,988,3,961390951
5242,1058,2,961391025
5242,1119,1,961391085
5242,1474,1,961390951
5244,24,1,961381390
5244,109,5,961381440
5244,256,3,961381440
5244,343,4,961381648
5244,372,5,961381390
5244,450,2,961380835
5244,453,5,961381474
5244,465,2,961381745
5244,502,5,961381745
5244,614,4,961381474
5244,661,5,961380835
5244,662,5,961380706
5244,669,5,961380835
5244,722,5,961380762
5244,806,5,961381510
5244,864,3,961381745
5244,901,3,961381566
5244,933,4,961381474
5244,987,3,961380706
5244,1068,4,961381440
5244,1145,2,961381628
5244,1334,2,961381957
5244,1348,4,961381474
5244,1355,4,961381583
5244,1471,4,961381705
5244,1497,5,961381390
5244,1634,5,961381778
5244,1760,4,961380835
5244,2328,4,961381705
5244,2478,5,961381390
5246,3,2,961373669
5246,38,3,961373985
5246,104,5,961373510
5246,134,4,961373985
5246,212,1,961374310
5246,213,4,961374310
5246,231,4,961373579
5246,273,3,961373736
5246,294,5,961373862
5246,305,2,961374005
5246,315,4,961373669
5246,332,3,961373933
5246,350,4,961373985
5246,352,3,961373551
5246,359,3,961373898
5246,363,5,961373638
5246,508,1,961373613
5246,515,5,961373613
5246,729,2,961373339
5246,788,1,961373510
5246,790,4,961373579
5246,822,3,961373302
5246,823,1,961373302
5246,870,1,961373985
5246,873,2,961373551
5246,881,2,961373862
5246,908,3,961373613
5246,1302,3,961373339
5246,1314,4,961373862
5246,1414,2,961373339
5246,1846,3,961375046
5257,43,3,961206881
5257,94,5,961206881
5257,97,4,961206881
5257,134,5,961206536
5257,151,5,961206881
5257,246,5,961206536
5257,297,3,961206881
5257,348,5,961206881
5257,469,3,961206881
5257,623,5,961206536
5257,712,4,961206536
5257,930,5,961206536
5257,1350,3,961206881
5257,1860,2,961206536
5257,2081,4,961206536
5257,2246,3,961206881
5257,2358,3,961206536
5257,2838,5,961206881
5257,3399,5,961206536
5265,23,5,961176277
5265,38,4,961176070
5265,44,4,961176023
5265,51,5,961176277
5265,67,4,961176296
5265,104,5,961176070
5265,124,3,961175991
5265,128,5,961176242
5265,156,4,961176342
5265,167,5,961176277
5265,246,4,961176549
5265,258,3,961176549
5265,280,4,961176342
5265,312,4,961176516
5265,383,4,961176277
5265,454,4,961176092
5265,505,4,961176342
5265,510,5,961176229
5265,520,3,961176341
5265,529,4,961176296
5265,597,5,961176137
5265,766,4,961175957
5265,799,5,961175973
5265,894,4,961176568
5265,911,3,961176585
5265,921,3,961176585
5265,922,5,961176638
5265,1304,3,961175991
5265,2404,3,961176568
5273,7,3,961109390
5273,84,3,961109540
5273,96,1,961109075
5273,104,5,961109140
5273,105,3,961109290
5273,124,2,961109264
5273,128,5,961109075
5273,147,3,961109455
5273,243,3,961108899
5273,317,5,961109196
5273,383,5,961109455
5273,486,5,961108935
5273,519,4,961109312
5273,529,5,961109172
5273,597,4,961109407
5273,669,5,961109097
5273,716,5,961109172
5273,790,5,961108920
5273,884,3,961109097
5273,1204,5,961108899
5273,1297,3,961109350
5273,1505,1,961108958
5273,1566,1,961109075
5273,2248,1,961109117
5273,2347,1,961108958
5279,1,3,961099851
5279,3,4,961099912
5279,38,5,961100008
5279,60,3,961099851
5279,64,5,961099865
5279,104,5,961100008
5279,184,5,961100008
5279,256,4,961100008
5279,263,4,961100047
5279,317,5,961100008
5279,349,4,961099935
5279,445,3,961099865
5279,454,4,961100068
5279,499,4,961099912
5279,732,4,961100029
5279,876,3,961100068
5279,979,4,961100029
5279,1145,2,961100047
5279,1200,3,961100029
5279,1213,4,961099851
5279,1254,2,961099935
5279,1885,3,961099912
5279,1968,4,961099935
5279,2155,2,961100079
5279,2232,2,961100047
5279,2430,3,961100008
5291,27,1,961062450
5291,41,3,961061525
5291,43,5,961062645
5291,50,4,961063056
5291,60,1,961062539
5291,71,5,961062170
5291,96,2,961062491
5291,104,5,961061954
5291,153,3,961061574
5291,174,4,961062170
5291,208,2,961061574
5291,273,2,961062826
5291,321,5,961062058
5291,338,4,961063173
5291,420,5,961062006
5291,481,2,961061574
5291,486,5,961062170
5291,524,5,961061760
5291,567,2,961062826
5291,599,5,961062271
5291,669,5,961061900
5291,681,4,961062115
5291,683,1,961061525
5291,697,1,961062352
5291,1148,1,961062310
5291,1237,4,961063173
5291,1299,5,961062058
5291,1545,4,961061900
5291,1605,5,961063480
5291,1612,4,961061900
5291,2008,5,961062170
5294,10,4,961033599
5294,38,5,961033743
5294,64,5,961033631
5294,198,5,961033743
5294,199,4,961033743
5294,372,1,961033807
5294,434,3,961033599
5294,465,3,961033743
5294,558,4,961033599
5294,608,3,961033631
5294,614,4,961034678
5294,695,3,961034678
5294,733,3,961033716
5294,847,4,961033631
5294,884,2,961034678
5294,1093,3,961034612
5294,1145,5,961034678
5294,1280,3,961033631
5294,1346,4,961034735
5294,1535,4,961034612
5294,1634,4,961034735
5294,1649,4,961034735
5296,38,4,961012874
5296,48,5,961012337
5296,93,1,961012929
5296,113,3,961012385
5296,120,5,961012912
5296,128,4,961012463
5296,132,1,961012847
5296,151,5,961013041
5296,195,5,961012660
5296,240,5,961012827
5296,264,5,961012959
5296,432,5,961013021
5296,489,4,961012432
5296,534,5,961012760
5296,567,5,961012887
5296,753,3,961012463
5296,825,5,961012586
5296,873,5,961012608
5296,891,4,961012959
5296,903,1,961012938
5296,911,5,961013021
5296,917,5,961012912
5296,919,4,961013021
5296,1124,2,961012337
5296,1146,5,961012571
5296,1172,5,961012912
5296,1687,5,961012978
5296,2011,4,961012978
5296,2440,4,961012912
5296,2882,4,961012959
5308,4,4,960928616
5308,23,5,960928341
5308,48,5,960928341
5308,104,4,960928582
5308,124,5,960928319
5308,206,5,960928341
5308,231,4,960928616
5308,259,4,960928290
5308,277,3,960928582
5308,316,3,960928319
5308,352,3,960928596
5308,368,2,960928582
5308,435,5,960928689
5308,512,3,960928582
5308,515,5,960928651
5308,788,4,960928582
5308,908,4,960928651
5308,919,2,960928689
5308,1135,4,960928735
5308,1558,4,960928651
5313,60,3,960919166
5313,88,3,960918991
5313,104,5,960919130
5313,128,4,960919026
5313,167,5,960919026
5313,184,5,960919104
5313,203,4,960919216
5313,317,4,960919130
5313,376,5,960918991
5313,499,4,960919056
5313,685,3,960919268
5313,702,2,960919026
5313,733,5,960919142
5313,843,3,960919026
5313,922,4,960918991
5313,1216,2,960919026
5313,1318,1,960919245
5313,1418,3,960919245
5313,1419,3,960919245
5313,1596,4,960919301
5319,10,4,960863388
5319,25,3,960863520
5319,32,1,960863434
5319,33,4,960863335
5319,34,5,960863388
5319,35,1,960863434
5319,40,3,960863335
5319,50,1,960863335
5319,68,4,960863205
5319,171,1,960863005
5319,389,3,960863434
5319,390,5,960863388
5319,434,1,960863056
5319,923,4,960863434
5319,939,5,960863335
5319,986,3,960863005
5319,1035,1,960863520
5319,1086,1,960863520
5319,1234,2,960863081
5319,1316,2,960863520
5319,1341,1,960863520
5319,1967,5,960863056
5319,2180,1,960863520
5350,9,4,960658264
5350,44,4,960658222
5350,62,4,960658312
5350,68,5,960658132
5350,113,3,960658293
5350,119,3,960658366
5350,123,5,960658312
5350,124,4,960658222
5350,127,4,960658012
5350,139,3,960658012
5350,153,5,960658048
5350,186,4,960658279
5350,195,4,960658383
5350,205,4,960658399
5350,277,4,960658366
5350,396,5,960658048
5350,528,4,960658366
5350,573,3,960658424
5350,719,4,960658330
5350,733,3,960658312
5350,839,5,960658264
5350,845,3,960658345
5350,992,4,960658164
5350,1613,4,960658132
5350,1700,3,960658399
5350,2460,3,960658012
5357,48,3,960554023
5357,64,4,960553832
5357,97,3,960553816
5357,99,4,960553937
5357,124,3,960554023
5357,127,4,960554040
5357,136,5,960554023
5357,186,5,960554079
5357,199,4,960554040
5357,203,4,960553907
5357,216,5,960554059
5357,409,3,960553961
5357,546,5,960554002
5357,633,5,960553832
5357,669,5,960554002
5357,719,5,960554040
5357,728,5,960554079
5357,755,4,960553832
5357,866,1,960553816
5357,1068,1,960554059
5357,1092,5,960554002
5357,1251,5,960554059
5357,1475,5,960554023
5357,2011,4,960553796
5357,2044,4,960553907
5369,64,3,960485234
5369,69,1,960485552
5369,94,2,960485644
5369,205,5,960485281
5369,231,4,960485516
5369,268,3,960485577
5369,287,3,960485644
5369,332,2,960485675
5369,352,3,960485479
5369,493,2,960485723
5369,501,3,960485594
5369,512,2,960485479
5369,515,4,960485552
5369,651,2,960485479
5369,733,4,960485594
5369,790,2,960485516
5369,891,2,960485715
5369,898,4,960485694
5369,919,2,960485577
5369,931,2,960485609
5369,936,2,960485552
5369,1114,3,960485281
5369,1168,1,960485626
5369,1332,2,960485234
5369,1539,4,960485281
5369,1558,1,960485552
5369,2417,3,960485234
5372,3,5,960466319
5372,5,5,960466504
5372,15,5,960466688
5372,43,4,960466559
5372,44,5,960466202
5372,64,4,960466579
5372,68,5,960466300
5372,92,5,960466150
5372,97,4,960466559
5372,104,4,960466675
5372,113,1,960466611
5372,124,4,960466483
5372,127,5,960466483
5372,132,5,960466538
5372,188,4,960466202
5372,199,3,960466538
5372,206,5,960466675
5372,217,5,960466538
5372,349,4,960466300
5372,386,3,960466202
5372,405,5,960466319
5372,526,3,960466350
5372,544,3,960466350
5372,568,2,960466174
5372,643,4,960466611
5372,697,4,960466375
5372,740,3,960466579
5372,860,3,960466364
5372,1166,5,960466538
5372,1228,3,960466559
5372,1862,4,960466174
5372,2677,3,960466174
5374,4,4,960414731
5374,27,3,960414198
5374,38,5,960414317
5374,40,5,960414589
5374,45,4,960414265
5374,60,5,960414397
5374,104,5,960414352
5374,176,5,960414607
5374,189,4,960414714
5374,220,4,960414498
5374,316,5,960414542
5374,323,4,960414654
5374,331,4,960414714
5374,335,5,960414654
5374,342,4,960414684
5374,371,4,960414685
5374,377,5,960414527
5374,379,5,960414573
5374,535,5,960414498
5374,625,4,960414233
5374,669,4,960414233
5374,740,5,960414622
5374,828,4,960414684
5374,876,5,960414397
5374,979,5,960414352
5374,1200,5,960414352
5374,1251,5,960414265
5374,1289,4,960414636
5374,2802,4,960414373
5379,38,4,960393094
5379,68,3,960392773
5379,104,5,960393094
5379,178,1,960392933
5379,200,4,960392672
5379,256,5,960393094
